uid	iids
684	6393,9463,13421,13974,15350,14669,14948,12781,13555,14788,8169,3861,7967,12366,10581,10581,9833,9833,15873,19569,7095,7458,7885,15898,15067,9573,13687,13925,2374,7138,15935,16043,4890,13646,4840,4931,2589,11840,15054,11556,14061,1577,7551,3888,17098,16339,16807,14007,16416,13932,15953,16177,17084,17853,17202,17523,19229,6734,3638,7993,19077,17219,15901,14243,20586,18648,2305,19190,14796,20605,19011,5597,19650,18882,6481,13345,18657,19456
685	1321,10846,10846,13233,12282,9832,9832,11394,8292,11223,11465,14884,11464,401,6229,5809,14505,15374,15390,13987,16107,12839,12599,634,12278,16477,9247,12290,8987,14545,11000,13790,1716,7649,10216,10216,16177,16022,16949,17547,3734,5191,13508,777,5249,79,15360,17888,12788,13462,3355,15811,16433,17720,14372,16944,18425,18358,5306,18339,14296,14957,15814,16082,16127,18768,13407,18983,13008,13587,13862,14164,14670,15140,15302,15569,16039,16388,17029,17243,17466,17717,17722,19093,7607,3356,19136,1451,19036,18993,18585,13658,18090,14826,19490,9289,16440,9243,14125,12354,19576,17468,19354,6776,20037,13530,15190,20013,20389,17618,18209,20479,10207,20477
686	1012,11642,196,7226,7803,10637,10637,15471,165,9237,12270,13020,14166,915,11849,12975,14171,14264,13989,14439,14486,14888,5095,14264,14484,6614,10605,10605,11876,13775,5769,15187,15218,13632,14273,11060,14226,13984,13687,14349,14779,15500,14007,14775,14009,5110,6123,15566,10894,10894,11667,16020,15350,16110,13591,13932,14806,14827,15695,15753,15957,16052,16160,16634,8646,16346,79,2908,9816,9816,5295,7505,16161,7354,11647,5010,16661,17019,17115,17660,5082,17327,4491,7390,11052,11504,20504,7512,13640,8997,17776,18090,18107,18226,18231,3626,17705,17787,5582,5587,10237,10237,18644,18798,9002,18647,19046,19078,19143,19216,18697,5087,3687,14260,20082,9177,20340,20405,20500,12208,12794
687	396,10853,10853,11564,17381,12018,4173,11353,11112,20382,5015,12027,6165,11086,12884,12301,12197,13370,11917,11805,9079,3917,12810,12764,12708,12200,7255,11020,4214,10277,10277,7192,12773,12846,5093,9886,9886,12768,12647,12794,12370,4624,9339,12666,12845,11563,4775,6250,9257,12852,5231,5361,10054,10054,11560,12692,12917,13264,12618,11115,1265,13763,13797,14011,13621,14270,4931,14166,14629,14643,13145,13359,13785,15035,15104,9547,14827,15695,4970,7123,14819,15895,16215,16656,14948,15552,17431,16977,16941,7842,15197,18064,15996,17665,2959,6280
688	9001,13221,14802,14797,14810,15153,15350,15640,15749,18279,13275,15948,16661,16549,3789,7354,16834,16126,2624,15751,14808,16973,3012,13489,1387,7763,8205,14946,16620,4307,11563,14039,15840,15841,18647,16161,16366,17098,17221,17308,17523,17559,17667,18095,4300,17870,19216,19427,8579,19649,19752,16287,18813,19591,19642,12846,18404,5534,9395,20086,10436,19806,17219,19485,20524,2022,8049,15067,16564,16807,19180,20318,5158,288,9044,15876,17383,13630,13679,20257,16279,20336,20405,2826,17549,18882,19415,19960,20201,19021,1979,9802,10043,10043,11860,19694,6809,14380,16346,19630,9168,12774,10004,6502,18738,18980,19666,4643,635,623,13552,18055
689	1901,2281,2344,4906,4906,6267,6540,6542,6548,7172,7222,7234,7544,7554,7968,7970,7998,8008,8206,8413,8441,8541,8625,8662,9056,9058,9307,9535,9956,10087,10135,10302,10398,10445,10735,10771,9956,10087,10135,10302,10398,10445,10735,10771,10916,10944,11341,11381,11383,11643,11981,12324,12421,13193,13495,14375,14595,15449,15723,16593,19945,2585,9395,10694,10694,11882,12015,12542,13831,642,1390,1715,7030,8228,9161,12309,13551,13582,13713,17267,126,733,11594,18336,18831,552,1470,1476,2516,3824,9303,9493,10205,10278,10498,10205,10278,10498,11631,13750,14009,14076,15859,16981,17481,17528,18602,19692,19699,80,184,242,467,1105,1377,1753,2911,2916,3369,3378,3867,3918,4086,4496,4716,5095,5582,5587,5993,6328,6526,6572,7213,7614,9224,9369,9449,9938,10095,10304,10822,9938,10095,10304,10822,11325,11361,11674,11819,11856,11914,12794,13037,13390,13868,15104,16070,16321,17668,17681,18756,18926,19232,19279,19529,20201,20234,8223,8991,17965,18386
690	16103,17523,16364,16779,14133,17508,18261,17913,15976,14761,10800,10800,17734,18456,18589,18588,16821,16768,16920,15084,16779,19258,11779,3620,8782,16698,1086,5509,5546,5170,10800,10800,15827,15839,17896,17714,13766,1569,80,675,14786,15953,19719,11971,6716,1332,2289,8816,16019,7756,13897,14960,16384,2165,19420,4931,5054,8097,10149,10149,12199,13152,12198,18793,7306,18482,18668,856,19930,19666,5201,15767,20108,19960,19919,19928,17039,17810,6577,15731,17053,18255,18599,19379,14541,9611,11113,19265,18800,20048,15911,19999,20262,5875,4798,16140,20000,1799,5260,16117,20135,13422,20287,20412,20148,6217,20243,20474,1485,12145,17537,3198,18563,20128,20527,19938,3200,17236,18594,2826,19378,19890,19893,11319,18659,14382,14920,16329,3821,6894,7778,15776,12060,20325,7307,252,6651,17060,18895,5303,11645,13904,14731,19484,3212,11088,12085,14851,17293,19147,1241,17866,427,12919,13419,14794,14949,16162,1428,3635,4925,5222,12275,13144,14618,18650
691	13833,6365,6516,7365,7798,8043,8117,8405,8687,14568,14005,14577,14930,14966,15003,15119,1447,14888,15109,5092,8023,8751,15906,16028,16060,16138,16147,16154,16155,16241,17231,272,2184,2896,6451,9082,9502,13386,13626,14828,15157,15951,16178,16273,1599,7274,8119,8284,9710,9953,9953,14807,15156,15935,16045,16043,3394,15146,17100,17194,9901,9901,1981,2928,6501,7441,16620,2408,3998,7157,15652,16146,16177,17158,17170,17215,17288,17298,17507,674,767,2096,2842,14497,17289,17443,80,547,1191,1863,3824,3979,5000,5503,6641,7112,8180,8180,8180,8180,8180,9840,9840,11070,11556,15551,15953,16682,16784,17035,17079,17098,17296,17483,17591,17664,17737,6660,7643,10990,13079,17332,17747,721,5027,12979,13899,15887,16426,14581,14837,15781,4487,14441,17669,17667,17523,17801,17802,17846,14495,13514,15310,17896,18090,4921,17740,1131,1606,16320,17507,18220,572,7338,18196,16973,17220,17403,17436,17478,17776,18150,18269,3080,5775,5960,9765,9891,9891,12109,15843,16757,17302,18361,17928,17167,18219
692	6092,6897,8273,5325,630,6440,9273,1383,10091,10091,6835,5081,19615,20256,11330,472,3629,190,190,11198,11486,11575,11536,10519,10519,7808,11882,12015,11756,19975,11559,3352,11415,10921,3927,4349,7950,9547,5926,12647,12794,7989,8321,6710,12592,13084,12033,5392,6152,4946,1147,6983,5381,9296,4706,4706,10110,10110,10110,10110,13022,13122,13477,5552,2656,1891,12871,13738,10424,12511,5196,12815,13499,6274,13362,14868,11876,1049,14638,12401,13515,4423,2544,2300,746,142,3331,15239,4194,12991,3553,9430,14226,4908,15305,2836,14452,16232,16362,11789,15638,15376,10065,10065,14814,15844,13699
693	1875,3693,3826,3199,5463,4455,5398,4370,5309,3656,5420,4860,7505,3575,4293,5575,4917,3035,6180,3868,4330,6183,2438,4334,4963,5356,4810,6378,2371,4173,5924,6614,4926,5929,4933,6152,343,4960,5475,6504,5325,2981,6201,6513,5005,6382,2931,6067,6235,5982,3306,6315,6592,6076,4035,4904,5381,5568,4992,6259,3252,5231,5361,6863,6835,4726,6589,4341,6901,7175,6775,894,7261,6312,3870,7272,5793,4875,5733,7512,7154,7106,7207,6274,7537,130,7890,5889,5894,6908,7490,7744,8981,4988,7906,3331,5040,8474,7794,3675,8146,6583,8321,8992,3613,11213,5015,5043,9273,5081,19615,20256,3816,7287,7190,9818,9818,6304,9208,10690,10690,8187,5304,10676,10676,10605,10605,7808,9218,10519,10519,10103,10103,5069,170,6511,7661,9329,11007,10921,9254,11559,11755,6988,3479,12201,11486,11810,5837,11353,1960,10557,10557,11730,11330,3791,4799,12697,12697,11198,12029,11044,10185,10185,10185,10185,2689,12781,11880,11941,4531,12207,9213,13018,11887,12668,11415,4624,12509,10052,10052,12844,13020,13020,13020,13189,8842,11242,12997,12852,13798,12846,80,12997,13189,13189,12844,11415,12668,11124,13018,12239,13352,13502,16206,5666,12601,13360,10305,10305,12845,13710,13677,13621,10516,10516,11613,12803,13147,13636,14282,14085,15024,15127,17375,13934,14203,14593,13933,14452,15150,15112,15437,15016,13673,15339,16210,16407,14488,16683,12055,15704,14880,13475,16167,16726,16541,16550,14890,17095,17508,17890,18230,6089,18919,19420,17097,19702
694	7278,671,507,2177,4437,1055,2924,4731,5552,2716,6239,254,3050,570,9154,7452,249,2390,9493,6543,5878,8995,7126,12197,3801,8985,8070,10718,10718,7992,9781,11210,515,12208,12764,2656,516,1149,2007,6067,3953,1142,6855,915,1052,2958,3902,921,6239,7868,162,1309,10384,10384,3250,658,1782,1130,1013,1377,2941,443,14595,5669,14529,4633,11980,14892,3306,983,12660,5158,725,7719,3912,9388,16040,198,1841,474,468,6735,2353,1395,3160,17396,1291,15619,1139,8729,17685,12838,17403,2491,189,16272,18672,9286,15912,13727,1071,2346,1884,577,19738,3117,4298,12280,2068,13885,11164,3948,1349,7455,5104,1790,5253
695	2164,2520,3218,3377,587,2351,183,1319,3183,3237,5612,223,3406,160,254,1787,2982,1837,2977,4264,713,783,1554,702,1661,4695,1796,1426,778,1241,1999,2011,3328,3412,4255,4471,4476,4534,954,189,262,1652,2191,3503,4175,2088,125,1547,2284,1051,1412,1671,2053,488,2025,4270,4236,1673,1950,2787,300,1758,4270,3430,7485,1642,2329,2771,2716,105,966,678,3561,496,187,4269,3712,3075,4625,4329,924,2934,4534,195,346,5420,4203,5539,539,5795,5196,5383,5480,2748,5966,5686,6056,5958,5182,3868,5878,6273,4908,5887,5891,6333,6431,6435,709,3917,6548,6700,6610,5988,6650,6672,6087,1203,6656,6769,6737,6798,6816,4111,6757,6796,6904,6946,4867,4970,7123,7021,7115,3888,7129,7172,7207,7142,4986,7243,7381,2985,7572,7513,7517,7448,7593,7682,7780,7780,6787,7719,1975,7882,7583,8087,8301,8354,8409,8499,8489,8241,7451,8534,4445,559,7738,8599,8789,6273,8935,8989,1694,9067,9147,5076,9093,3111,2164,9685,9818,9818,9986,9986,10086,10086,10081,10081,10135,10135,10053,10053,10314,10314,6273,6352,13497,6235,8321,12768,13558,11383,14773,11153,4481,15250,10397,10397,15659,16015,16454,16315,648,17239,16914,4624,284,11126,18531,8817,16902,17375,10323,10323,2993,18717,18421,18644,726,7100,2787
696	7463,15185,13078,16619,6512,12759,10427,10427,11505,6705,10112,10112,419,2476,895,14315,13370,81,3229,4033,14691,938,1986,2547,3861,4206,9487,11940,15199,14976,16621,15182,3267,3892,697,13540,10968,13799,11614,3187,6736,13703,13100,17678,15439,433,2241,3154,10397,10397,191,632,15372,15943,3015,15981,2447,12986,13960,2424,9557,5534,3789,5105,8945,16215,8415,5396,8448,4438,16752,16346,17892,18487,7601,19052,11388
697	203,2634,3328,9370,112,137,571,889,997,1202,1343,1418,1806,2195,3098,4085,4831,5489,5503,5948,6499,6933,7440,8453,9197,9586,10017,10221,10420,10677,10017,10221,10420,10677,12188,13375,14643,18294,18606,18998,1632,2746,13822,369,633,1213,1435,2803,2917,3365,3412,3446,3457,4497,8836,11645,12316,15845,18269,20373,82,153,7768,20270,2698,11848,5078,11972,9934,9934,9580,14641,18305,6824,313,4310,12467,13001,4437,18013,12710,9819,10306,9819,10306,8870,185,503,1124,1245,2256,2652,2792,7627,20285,6739,9279,18420,19468,2597,1752,15534,9673,11263,14799,8613,9671,11267,2940,6633,2912,4087,8997,16355
698	8565,13885,2711,12647,13923,16738,3451,13687,18152,18220,5505,13308,9145,3613,11213,15679,8864,3311,3326,938,8457,3328,10053,10053,14799,183,5612,1526,1951,195,11019,7967,82,232,1638,869,918,1251,3555,2608,1363,1691,7377,7331,8066,2433,722,725,1446,212,1092,1606,1177,864,598,7737,1653,8930,1262,16192,1065,18969,2937,8919,16983,7511,11600,1640,16206,3177,4307,723,1380,20195,1598,685,504,1799,5188,4977,808,497,20043,2885,3762,3019,9376,4500,1357,2352,1171,1136,1794,465,1775,15350,12656,18647,117,11564,17381,20306,17480,102,8714,12307,1483,2527,3293,1244,4536,3285,9141,3303,11353,20745,6907,17095,4370,20466,16565,17110,20394,6729,17517,7474,20074,4924,12564,2672,10076,325,5880,17991,18844,15136,18280,18885,9964,3815,2553,4856,3491,11811,16201,7987,5954,15239,92,18672,12200,18783,7686,20013,20389,20257,2379,18282,17592,18482,20319,14911,19815,14356,19158,18231
699	1957,5001,1655,17853,18672,18714,2230,7808,15872,18633,18992,17221,18644,7548,2926,10990,15902,19011,19595,762,1923,12846,13145,13687,15168,1750,4349,14814,14948,15843,18436,8859,8997,9960,9960,14942,16347,17890,18350,17711,5286,16559,17082,11080,19404,13511,18991,2807,15084,11124,15008,18191,18024,6210,6304,1808,12919,10040,10040,1918,3938,7927,18280,19489,18901,19286,891,3416,4144,18882,19634,19674,19693,20086,19063,1577,7551,13557,5422,20195,10277,10277,20201,20286,19960,14820,17088,20187,20245,20531,20414,19714,2733,19132,14731,20466,13674,17960,3040,3859,11319,608,1400
700	2211,4597,11159,5059,8201,11092,16025,16027,82,277,395,866,867,1091,1144,1193,1273,1310,1336,1935,1943,2009,2980,3149,3204,3228,3269,3305,3749,3858,4533,5020,5138,5166,5603,6437,6602,6984,7019,7948,7954,8040,8066,8791,8808,9172,9397,9682,9702,9900,10104,10749,10800,9900,10104,10749,10800,11140,11185,11529,11704,11757,11771,12056,12248,12270,12443,12474,12722,12968,13209,13303,13493,13615,13626,14091,14463,14504,14627,14687,14692,14763,14790,14929,15039,15352,15465,15544,15825,15930,16241,16475,16652,16654,16953,17215,17564,17708,17734,18588,18594,18651,18657,18758,19456,19499,3304,5632,8502,15038,19378,19379,9285,14365,2164,7310,7431,12438,16301,16397,18936,19464,13448,17120,19739,19743,2629,3786,6185,13401,13904,15933,18456,18589,18796,18947,19001,19465,19676,19930,19999,20000,20148,6599,7765,11900,12595,12790,14560,18253,11069,17210,20110,20359,3301,16558,13361,16182,18166,16052,103,14624,12229,20296,20422
701	554,3052,5366,11843,203,497,733,8830,11594,4431,11031,11672,12824,82,253,476,632,1448,2494,5719,5881,7432,7495,7724,7910,8468,8486,9472,9727,11869,12761,15394,16281,16655,1526,3544,5930,3003,7130,6361,12520,12797,113,325,511,2449,2512,3412,3552,3662,6538,18210,180,657,2705,4349,8912,13351,13883,15508,17576,18178,145,685,827,1356,1377,1644,2235,2723,2981,3317,3699,3962,4202,4670,4748,4826,4977,5120,5396,5655,5842,6120,6504,6602,6892,9201,10343,10558,10704,10765,10343,10558,10704,10765,11177,11887,12845,13029,13208,13319,13359,13640,13838,14643,15173,15256,17638,17852,4455,7281,988,4926,5188,5373,14489,16743,16568,12652,8741,12558,16090
702	220,697,1100,1300,822,1545,1388,216,5212,2381,89,979,14790,679,4533,3012,2825,4542,3063,16960,15935,1107,810,2125,1152,2652,212,5787,2331,8633,2673,301,1251,3019,15158,17098,1952,1992,3098,5104,3484,633,5396,1106,1278,635,138,734,748,17605,3159,5980,17084,16366,1083,1877,4722,618,5235,2944,2725,17221,4615,1150,6034,695,18653,5040,19461,343,15832,1799,692,4995,20224,6035,8859,18644,18647,1855,4427,11673,187,198,1951,18980,19158,839,15218,13782,18332,4305,13350,18657,19456,2132,14459,19216,15187,4372,290,8161,9111,20086,16346,2169,4335,8055,7390,11504,20504,5338,3067,4887,12301,2247,2424,6904,623,20012,18306,5534,5597,19650,1606,20357,7531
703	8924,9908,10022,9908,10022,12276,14068,12342,6260,6967,13926,7833,17017,14420,8741,13501,14593,14748,14086,17967,12652,1171,14875,1942,13213,5873,13929,15127,8664,2480,3195,1640,3555,1357,7971,3883,7510,11958,14007,13767,3415,15227,11422,13423,887,4062,1583,989,14941,3012,815,14637,14828,845,3959,15150,15613,1117,14320,14824,15402,15158,15602,14826,1112,864,14790,1456,20513,13478,15771,82,14135,16209,15067,14819,15895,14466,16464,15857,359,16590,15144,15637,17216,17745,17523,16807,17102,16541,17335,17962,17167,16829,11575,17497,17547,17077,14948,18980,19095,719,17219,19121,19201,18633,10367,10367,19367,2839,3925,18908,18963,18882,18968,19899,3897,19489,12963,19997,20147,16328,16642,18941,15833,20201,18356,3140,15112,19401,20328,19247,20217,20460,4047,2495,20524,952,4058,20539,3742,20541,20300,20341,20158,2585
704	13147,2216,13009,5015,186,13920,13926,14439,11775,13925,6045,12846,13623,14136,13778,17822,2246,3131,10149,10149,1999,2514,4471,12198,13650,13679,4214,306,4339,4382,2554,13772,13785,14748,13786,14420,14166,13419,10984,5062,9989,9989,14662,2226,13041,13465,14146,4347,13020,13377,14085,14191,15127,13828,14717,13122,14192,13673,14892,2725,15035,110,14708,14435,13647,13767,14986,15049,13930,14226,14459,14331,13421,4926,15398,3746,13400,14488,14103,4372,15130,15168,3935,523,13797,1449,13126,13636,14489,4015,13267,13698,13688,12985,13738,14817,6572,13189,13189,14259,629,13621,11918,9213,14452,864,14880,12908,13551,14782,10894,10894,12509,1747,13179,14000,1361,3566,12272,15129,15128,15130,438,5660,15398,14875,12852,6526,6526,2577,12986,13022,2803,12394,15466,13445,242,15168,12055,12888,2013,2013,14086,17967,4357,14798,5472,705,13773,14147,14784,3429,14790,14655,14707,14786,14868,15162,14025,14799,15605,15560,14781,15635,14797,15558,14815,9964,9964,15305,15626,14496,15474,5042,5084,13932,15562,1595,15638,3429,15751,14187,3256,14827,15639,15695,9002,14784,14777,13496,15229,15667,15753,16201,1985,15412,7328,15640,14806,16634,3665,14940,2807,15589,16215,15350,3861,14298,14814,15636,15665,16002,16201,16215,3164,3239,16209,9975,9975,15749,16346,16346,14819,14819,15895,15895,15634,16342,15929,15150,15846,16061,14948,16232,14822,16365,8874,2617,15845,2130,2161,13633,119,16464,4533,14497,5653,16362,910,16689,16661,138,138,14810,16562,16753,16210,15884,16055,7354,16462,16795,16209,15316,16331,16620,16318,16514,15935,15112,15750,2752,16474,16563,16608,15956,16793,17032,16693,15151,16407,11080,3098,6896,14643,2836,4236,11590,14154,16327,17202,15151,16177,17102,17226,956,17032,17239,15151,15970,3251,16237,2408,7157,12794,16557,19690,213,16400,16512,17327,3998,4926,17326,4571,16554,16505,17110,16791,16790,5653,16402,16793,17095,17396,16551,359,7049,17635,8663,16546,12118,16545,17221,15661,17619,3980,16639,16792,17610,16669,17068,16759,17237,17667,11556,16146,16791,17592,17332,16580,17523,17592,1372,17348,14495,16370,17745,11422,17818,17685,16559,17493,2090,17221,17524,17605,1483,17689,17430,17808,17085,17817,1983,17160,16484,1855,11673,17621,8069,17240,17499,149,16364,16903,760,17445,17539,16437,2230,17711,17397,18025,15841,17582,17776,17600,17403,15833,15952,16174,17724,17190,18280,17830,150,3035,17083,16810,3908,17082,1416,18231,17501,15843,1092,2643,18657,19456,1065,1909,1136,2267,18231,18668,18672,17905,18663,3019,453,18860,16087,18331,18644,18258,18384,18860,18647,18436,18980,18424,18575,18492,18991,18991,18282,1330,17641,17576,18709,18633,18986,3195,15902,19595,17870,19011,14889,19077,17353,18846,18885,19121,19201,19123,18852,18721,17879,19174,19077,19099,17168,19190,19121,19201,19229,19229,18714,3270,18971,2206,19427,17221,19324,19078,18830,19457,17866,18333,18313,18992,18960,17869,18899,19247,19302,8709,17866,18038,19027,19591,19642,18997,19516,18982,19326,19590,3897,19190,18882,18916,19540,2265,4297,622,19058,18921,19414,19738,19674,17705,19596,19806,19389,19643,19839,19509,19870,19693,19693,19404,19446,19927,20005,19489,19177,19469,19960,19986,20013,20389,19887,18901,20081,19672,20086,19973,19512,19221,19238,20043,20043,20192,19592,20201,20111,20195,19213,19737,19925,20255,16555,11219,19536,20165,20174,19228,20271,5664,19678,20271,19329,20147,19874,20074,20336,20073,20093,19507,9177,20404,20174,20271,20414,20465,20465,20465,19401,19403,20141,20509,20509,16892,19997,20099,20010,2914,19902,14141,20286,20531,20531,20541,20270,17454,1638,2825,20460,3461,1414,20245,20459,20471,16346,20319,3012,2544,20187,2098,4131,19211,20341,1569,2022,14338,17378,7145,20545,2079,19793,4963,284,2994,1808,11162,2949,4407,1587,20127,19968,4881,367,15669,4856,966,3963,16707,2658
705	185,953,525,695,1528,1449,291,3395,4160,10820,10820,2181,3063,4325,290,186,4235,3282,1171,6056,2946,5392,1877,716,1575,3067,3328,650,3098,14281,5396,11761,1278,1251,4615,4835,572,2954,2527,1045,1090,2571,2140,1834,3841,1254,1517,1069,2673,5575,184,2708,5518,2381,475,4476,740,948,1209,3019,2125,3014,1222,5534,5611,554,443,4430,1033,2332,4893,2062,5010,4899,8047,5188,512,5881,4067,4978,1951,5620,5765,1128,623,5506,8754,1285,5980,276,5475,1434,82,2914,1852,11600,1824,1905,4933,2578,5455,7486,2370,4115
706	7115,7207,7211,3888,7175,4983,20020,7588,8097,7593,4995,6294,1982,3662,3691,3695,3868,4536,8981,827,3252,7896,205,661,5939,548,3468,6502,4305,3183,3537,1398,6328,167,8321,4915,16326,2025,4598,8992,242,6936,8205,3303,8154,4888,2397,3416,4144,6526,321,92,1192,142,2796,3549,4858,767,8659,5023,4910,4856,5036,4946,7326,5367,8301,4372,5051,9079,6551,8782,20505,4901,5081,19615,20256,4325,20308,2132,9078,4313,6757,5054,5107,5093,1655,20205,2368,7967,1575,1869,3014,7451,9685,5109,7794,3477,7873,3970,2739,4368,9887,9887,2839,3925,4701,170,5087,195,6183,6729,3712,9796,9838,9838,3480,9119,10605,10605,5098,10536,10536,9513,11133,2825,5084,9888,9888,8418,10843,10843,11968
